feature,perturbation,base_rmse,perturbed_rmse,rmse_change,base_r2,perturbed_r2,r2_change
original_language_he,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_he,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_hi,0.8,1.3732689722681009,1.3758392457203628,0.0025702734522619064,0.34414458112675705,0.34168722521383543,-0.0024573559129216216
original_language_hi,0.9,1.3732689722681009,1.3758392457203628,0.0025702734522619064,0.34414458112675705,0.34168722521383543,-0.0024573559129216216
original_language_hi,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_hi,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_hr,0.8,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_hr,0.9,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_hr,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_hr,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_ht,0.8,1.3732689722681009,1.3736436797391665,0.0003747074710656051,0.34414458112675705,0.3437866214577914,-0.00035795966896567943
original_language_ht,0.9,1.3732689722681009,1.3736436797391665,0.0003747074710656051,0.34414458112675705,0.3437866214577914,-0.00035795966896567943
original_language_ht,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_ht,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_hu,0.8,1.3732689722681009,1.3739462667558366,0.0006772944877357912,0.34414458112675705,0.3434974874981219,-0.0006470936286351314
original_language_hu,0.9,1.3732689722681009,1.3739462667558366,0.0006772944877357912,0.34414458112675705,0.3434974874981219,-0.0006470936286351314
original_language_hu,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_hu,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_hy,0.8,1.3732689722681009,1.3733077427979106,3.87705298097174e-05,0.34414458112675705,0.34410754800138244,-3.7033125374619225e-05
original_language_hy,0.9,1.3732689722681009,1.3733077427979106,3.87705298097174e-05,0.34414458112675705,0.34410754800138244,-3.7033125374619225e-05
original_language_hy,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_hy,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_id,0.8,1.3732689722681009,1.3744195757476942,0.0011506034795933928,0.34414458112675705,0.34304509416789786,-0.0010994869588591971
original_language_id,0.9,1.3732689722681009,1.3744195757476942,0.0011506034795933928,0.34414458112675705,0.34304509416789786,-0.0010994869588591971
original_language_id,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_id,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_is,0.8,1.3732689722681009,1.374169751188416,0.0009007789203152594,0.34414458112675705,0.3432838983243133,-0.0008606828024437796
original_language_is,0.9,1.3732689722681009,1.374169751188416,0.0009007789203152594,0.34414458112675705,0.3432838983243133,-0.0008606828024437796
original_language_is,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_is,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_it,0.8,1.3732689722681009,1.3750762471174247,0.0018072748493238588,0.34414458112675705,0.34241718323932724,-0.0017273978874298157
original_language_it,0.9,1.3732689722681009,1.3750762471174247,0.0018072748493238588,0.34414458112675705,0.34241718323932724,-0.0017273978874298157
original_language_it,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_it,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_ja,0.8,1.3732689722681009,1.3892490818694612,0.015980109601360315,0.34414458112675705,0.3287919867986119,-0.015352594328145175
original_language_ja,0.9,1.3732689722681009,1.3892490818694612,0.015980109601360315,0.34414458112675705,0.3287919867986119,-0.015352594328145175
original_language_ja,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_ja,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_ka,0.8,1.3732689722681009,1.3733578467871408,8.88745190399387e-05,0.34414458112675705,0.3440596877486314,-8.489337812567221e-05
original_language_ka,0.9,1.3732689722681009,1.3733578467871408,8.88745190399387e-05,0.34414458112675705,0.3440596877486314,-8.489337812567221e-05
original_language_ka,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_ka,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_kk,0.8,1.3732689722681009,1.373269717341277,7.450731760449969e-07,0.34414458112675705,0.34414386945202713,-7.116747299251713e-07
original_language_kk,0.9,1.3732689722681009,1.373269717341277,7.450731760449969e-07,0.34414458112675705,0.34414386945202713,-7.116747299251713e-07
original_language_kk,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_kk,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_km,0.8,1.3732689722681009,1.3732698805579668,9.082898659862337e-07,0.34414458112675705,0.34414371355159223,-8.675751648201668e-07
original_language_km,0.9,1.3732689722681009,1.3732698805579668,9.082898659862337e-07,0.34414458112675705,0.34414371355159223,-8.675751648201668e-07
original_language_km,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_km,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_kn,0.8,1.3732689722681009,1.3736687937138854,0.0003998214457845428,0.34414458112675705,0.34376262647700706,-0.0003819546497499937
original_language_kn,0.9,1.3732689722681009,1.3736687937138854,0.0003998214457845428,0.34414458112675705,0.34376262647700706,-0.0003819546497499937
original_language_kn,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_kn,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_ko,0.8,1.3732689722681009,1.3747492648879625,0.0014802926198616007,0.34414458112675705,0.34272988201680343,-0.001414699109953621
original_language_ko,0.9,1.3732689722681009,1.3747492648879625,0.0014802926198616007,0.34414458112675705,0.34272988201680343,-0.001414699109953621
original_language_ko,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_ko,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_ks,0.8,1.3732689722681009,1.3737700834181474,0.0005011111500465848,0.34414458112675705,0.34366584544735257,-0.000478735679404485
original_language_ks,0.9,1.3732689722681009,1.3737700834181474,0.0005011111500465848,0.34414458112675705,0.34366584544735257,-0.000478735679404485
original_language_ks,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_ks,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_ku,0.8,1.3732689722681009,1.3735473287205442,0.0002783564524433402,0.34414458112675705,0.343878675330189,-0.00026590579656804447
original_language_ku,0.9,1.3732689722681009,1.3735473287205442,0.0002783564524433402,0.34414458112675705,0.343878675330189,-0.00026590579656804447
original_language_ku,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_ku,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_lb,0.8,1.3732689722681009,1.3736655123616168,0.0003965400935159735,0.34414458112675705,0.3437657616482105,-0.00037881947854656595
original_language_lb,0.9,1.3732689722681009,1.3736655123616168,0.0003965400935159735,0.34414458112675705,0.3437657616482105,-0.00037881947854656595
original_language_lb,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_lb,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_lt,0.8,1.3732689722681009,1.373275559089447,6.586821346132865e-06,0.34414458112675705,0.3441382895510783,-6.291575678774031e-06
original_language_lt,0.9,1.3732689722681009,1.373275559089447,6.586821346132865e-06,0.34414458112675705,0.3441382895510783,-6.291575678774031e-06
original_language_lt,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_lt,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_lv,0.8,1.3732689722681009,1.3740980961281652,0.0008291238600643958,0.34414458112675705,0.343352384484652,-0.0007921966421050586
original_language_lv,0.9,1.3732689722681009,1.3740980961281652,0.0008291238600643958,0.34414458112675705,0.343352384484652,-0.0007921966421050586
original_language_lv,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_lv,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_mk,0.8,1.3732689722681009,1.373269878540486,9.062723851371857e-07,0.34414458112675705,0.34414371547863887,-8.656481181867903e-07
original_language_mk,0.9,1.3732689722681009,1.373269878540486,9.062723851371857e-07,0.34414458112675705,0.34414371547863887,-8.656481181867903e-07
original_language_mk,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_mk,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_ml,0.8,1.3732689722681009,1.3763983948088399,0.003129422540739002,0.34414458112675705,0.3411520321859086,-0.0029925489408484385
original_language_ml,0.9,1.3732689722681009,1.3763983948088399,0.003129422540739002,0.34414458112675705,0.3411520321859086,-0.0029925489408484385
original_language_ml,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_ml,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_mr,0.8,1.3732689722681009,1.3739228499683056,0.0006538777002047524,0.34414458112675705,0.3435198654458115,-0.0006247156809455756
original_language_mr,0.9,1.3732689722681009,1.3739228499683056,0.0006538777002047524,0.34414458112675705,0.3435198654458115,-0.0006247156809455756
original_language_mr,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_mr,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_ms,0.8,1.3732689722681009,1.3737803400015325,0.0005113677334316336,0.34414458112675705,0.34365604501393876,-0.0004885361128182941
original_language_ms,0.9,1.3732689722681009,1.3737803400015325,0.0005113677334316336,0.34414458112675705,0.34365604501393876,-0.0004885361128182941
original_language_ms,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_ms,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_nb,0.8,1.3732689722681009,1.373271649008341,2.6767402401262075e-06,0.34414458112675705,0.3441420243715435,-2.5567552135452587e-06
original_language_nb,0.9,1.3732689722681009,1.373271649008341,2.6767402401262075e-06,0.34414458112675705,0.3441420243715435,-2.5567552135452587e-06
original_language_nb,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_nb,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_ne,0.8,1.3732689722681009,1.3732713962327239,2.423964623021746e-06,0.34414458112675705,0.34414226581669294,-2.315310064116005e-06
original_language_ne,0.9,1.3732689722681009,1.3732713962327239,2.423964623021746e-06,0.34414458112675705,0.34414226581669294,-2.315310064116005e-06
original_language_ne,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_ne,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_nl,0.8,1.3732689722681009,1.3768148059232987,0.003545833655197894,0.34414458112675705,0.34075332042004736,-0.003391260706709698
original_language_nl,0.9,1.3732689722681009,1.3768148059232987,0.003545833655197894,0.34414458112675705,0.34075332042004736,-0.003391260706709698
original_language_nl,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_nl,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_no,0.8,1.3732689722681009,1.3742858385117478,0.0010168662436469411,0.34414458112675705,0.34317293731018506,-0.0009716438165719987
original_language_no,0.9,1.3732689722681009,1.3742858385117478,0.0010168662436469411,0.34414458112675705,0.34317293731018506,-0.0009716438165719987
original_language_no,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_no,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_pa,0.8,1.3732689722681009,1.3738988102275607,0.0006298379594598114,0.34414458112675705,0.34354283831386234,-0.0006017428128947122
original_language_pa,0.9,1.3732689722681009,1.3738988102275607,0.0006298379594598114,0.34414458112675705,0.34354283831386234,-0.0006017428128947122
original_language_pa,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_pa,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_pl,0.8,1.3732689722681009,1.3744283669185613,0.0011593946504604435,0.34414458112675705,0.3430366900074776,-0.0011078911192794472
original_language_pl,0.9,1.3732689722681009,1.3744283669185613,0.0011593946504604435,0.34414458112675705,0.3430366900074776,-0.0011078911192794472
original_language_pl,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_pl,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_pt,0.8,1.3732689722681009,1.3749734131806084,0.0017044409125075433,0.34414458112675705,0.3425155331329435,-0.0016290479938135816
original_language_pt,0.9,1.3732689722681009,1.3749734131806084,0.0017044409125075433,0.34414458112675705,0.3425155331329435,-0.0016290479938135816
original_language_pt,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_pt,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_rm,0.8,1.3732689722681009,1.3734324286670843,0.00016345639898340814,0.34414458112675705,0.3439884425300639,-0.0001561385966931672
original_language_rm,0.9,1.3732689722681009,1.3734324286670843,0.00016345639898340814,0.34414458112675705,0.3439884425300639,-0.0001561385966931672
original_language_rm,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_rm,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_ro,0.8,1.3732689722681009,1.375219015976653,0.0019500437085522293,0.34414458112675705,0.3422806275792103,-0.0018639535475467595
original_language_ro,0.9,1.3732689722681009,1.375219015976653,0.0019500437085522293,0.34414458112675705,0.3422806275792103,-0.0018639535475467595
original_language_ro,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_ro,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_ru,0.8,1.3732689722681009,1.3803954393081561,0.007126467040055262,0.34414458112675705,0.33731990276541146,-0.006824678361345593
original_language_ru,0.9,1.3732689722681009,1.3803954393081561,0.007126467040055262,0.34414458112675705,0.33731990276541146,-0.006824678361345593
original_language_ru,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_ru,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_sh,0.8,1.3732689722681009,1.3732812424724088,1.2270204307940347e-05,0.34414458112675705,0.344132860894085,-1.1720232672041142e-05
original_language_sh,0.9,1.3732689722681009,1.3732812424724088,1.2270204307940347e-05,0.34414458112675705,0.344132860894085,-1.1720232672041142e-05
original_language_sh,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_sh,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_si,0.8,1.3732689722681009,1.3737294729017624,0.0004605006336615425,0.34414458112675705,0.3437046491384417,-0.0004399319883153785
original_language_si,0.9,1.3732689722681009,1.3737294729017624,0.0004605006336615425,0.34414458112675705,0.3437046491384417,-0.0004399319883153785
original_language_si,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_si,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_sk,0.8,1.3732689722681009,1.37340992297632,0.00014095070821906752,0.34414458112675705,0.34400994176362976,-0.00013463936312729796
original_language_sk,0.9,1.3732689722681009,1.37340992297632,0.00014095070821906752,0.34414458112675705,0.34400994176362976,-0.00013463936312729796
original_language_sk,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_sk,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_sl,0.8,1.3732689722681009,1.3734730416996672,0.00020406943156636714,0.34414458112675705,0.34394964482568535,-0.000194936301071702
original_language_sl,0.9,1.3732689722681009,1.3734730416996672,0.00020406943156636714,0.34414458112675705,0.34394964482568535,-0.000194936301071702
original_language_sl,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_sl,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_sm,0.8,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_sm,0.9,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_sm,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_sm,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_sn,0.8,1.3732689722681009,1.3732689715870814,-6.810194630446631e-10,0.34414458112675705,0.34414458177724927,6.504922156480575e-10
original_language_sn,0.9,1.3732689722681009,1.3732689715870814,-6.810194630446631e-10,0.34414458112675705,0.34414458177724927,6.504922156480575e-10
original_language_sn,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_sn,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_sq,0.8,1.3732689722681009,1.3749058834729537,0.0016369112048528756,0.34414458112675705,0.3425801142267987,-0.0015644668999583722
original_language_sq,0.9,1.3732689722681009,1.3749058834729537,0.0016369112048528756,0.34414458112675705,0.3425801142267987,-0.0015644668999583722
original_language_sq,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_sq,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_sr,0.8,1.3732689722681009,1.3733463038014568,7.73315333559843e-05,0.34414458112675705,0.3440707139758198,-7.386715093726792e-05
original_language_sr,0.9,1.3732689722681009,1.3733463038014568,7.73315333559843e-05,0.34414458112675705,0.3440707139758198,-7.386715093726792e-05
original_language_sr,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_sr,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_st,0.8,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_st,0.9,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_st,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_st,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_sv,0.8,1.3732689722681009,1.3751569002232982,0.0018879279551973216,0.34414458112675705,0.3423400418414888,-0.0018045392852682474
original_language_sv,0.9,1.3732689722681009,1.3751569002232982,0.0018879279551973216,0.34414458112675705,0.3423400418414888,-0.0018045392852682474
original_language_sv,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_sv,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_sw,0.8,1.3732689722681009,1.3738229925228502,0.0005540202547493767,0.34414458112675705,0.34361528863054824,-0.0005292924962088108
original_language_sw,0.9,1.3732689722681009,1.3738229925228502,0.0005540202547493767,0.34414458112675705,0.34361528863054824,-0.0005292924962088108
original_language_sw,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_sw,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_ta,0.8,1.3732689722681009,1.3751380095617078,0.0018690372936069899,0.34414458112675705,0.34235811039261455,-0.001786470734142509
original_language_ta,0.9,1.3732689722681009,1.3751380095617078,0.0018690372936069899,0.34414458112675705,0.34235811039261455,-0.001786470734142509
original_language_ta,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_ta,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_te,0.8,1.3732689722681009,1.3735134246661205,0.0002444523980196234,0.34414458112675705,0.34391106576638275,-0.00023351536037430343
original_language_te,0.9,1.3732689722681009,1.3735134246661205,0.0002444523980196234,0.34414458112675705,0.34391106576638275,-0.00023351536037430343
original_language_te,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_te,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_tg,0.8,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_tg,0.9,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_tg,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_tg,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_th,0.8,1.3732689722681009,1.3747126604088518,0.0014436881407509095,0.34414458112675705,0.34276488288658646,-0.0013796982401705904
original_language_th,0.9,1.3732689722681009,1.3747126604088518,0.0014436881407509095,0.34414458112675705,0.34276488288658646,-0.0013796982401705904
original_language_th,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_th,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_tl,0.8,1.3732689722681009,1.3752026889128817,0.001933716644780814,0.34414458112675705,0.34229624481874266,-0.0018483363080143977
original_language_tl,0.9,1.3732689722681009,1.3752026889128817,0.001933716644780814,0.34414458112675705,0.34229624481874266,-0.0018483363080143977
original_language_tl,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_tl,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_tn,0.8,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_tn,0.9,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_tn,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_tn,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_tr,0.8,1.3732689722681009,1.3737280908817981,0.0004591186136972958,0.34414458112675705,0.34370596964999656,-0.0004386114767604976
original_language_tr,0.9,1.3732689722681009,1.3737280908817981,0.0004591186136972958,0.34414458112675705,0.34370596964999656,-0.0004386114767604976
original_language_tr,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_tr,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_uk,0.8,1.3732689722681009,1.373388569644592,0.00011959737649114288,0.34414458112675705,0.3440303398460912,-0.00011424128066583883
original_language_uk,0.9,1.3732689722681009,1.373388569644592,0.00011959737649114288,0.34414458112675705,0.3440303398460912,-0.00011424128066583883
original_language_uk,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_uk,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_ur,0.8,1.3732689722681009,1.3753313444210675,0.002062372152966674,0.34414458112675705,0.3421731776233774,-0.001971403503379654
original_language_ur,0.9,1.3732689722681009,1.3753313444210675,0.002062372152966674,0.34414458112675705,0.3421731776233774,-0.001971403503379654
original_language_ur,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_ur,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_vi,0.8,1.3732689722681009,1.3734201937128843,0.00015122144478341148,0.34414458112675705,0.3440001303793421,-0.00014445074741498143
original_language_vi,0.9,1.3732689722681009,1.3734201937128843,0.00015122144478341148,0.34414458112675705,0.3440001303793421,-0.00014445074741498143
original_language_vi,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_vi,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_xh,0.8,1.3732689722681009,1.373338016783756,6.904451565525882e-05,0.34414458112675705,0.3440786299416453,-6.595118511176778e-05
original_language_xh,0.9,1.3732689722681009,1.373338016783756,6.904451565525882e-05,0.34414458112675705,0.3440786299416453,-6.595118511176778e-05
original_language_xh,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_xh,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_xx,0.8,1.3732689722681009,1.3732696698406142,6.975725133084865e-07,0.34414458112675705,0.34414391482344975,-6.663033073062152e-07
original_language_xx,0.9,1.3732689722681009,1.3732696698406142,6.975725133084865e-07,0.34414458112675705,0.34414391482344975,-6.663033073062152e-07
original_language_xx,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_xx,1.2,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
original_language_yo,0.8,1.3732689722681009,1.373709637949538,0.0004406656814370802,0.34414458112675705,0.34372360118570777,-0.00042097994104928205
original_language_yo,0.9,1.3732689722681009,1.373709637949538,0.0004406656814370802,0.34414458112675705,0.34372360118570777,-0.00042097994104928205
original_language_yo,1.1,1.3732689722681009,1.3732689722681009,0.0,0.34414458112675705,0.34414458112675705,0.0
